series_id,fund_name,lei,isin,isin_source,figi,share_class_figi,figi_ticker,class_id,class_name,resolution
S000006181,PUTNAM INTERNATIONAL EQUITY FUND /MA/,5493004QXQOL0TPY3984,US74680E5078,GLEIF,BBG000BP5XQ5,BBG001SC5Q70,POVYX,C000017029,Class Y Shares,figi-ticker-join
S000006181,PUTNAM INTERNATIONAL EQUITY FUND /MA/,5493004QXQOL0TPY3984,US74680E6068,GLEIF,BBG000C36814,BBG001SLW7M5,PIERX,C000017028,Class R Shares,figi-ticker-join
S000006181,PUTNAM INTERNATIONAL EQUITY FUND /MA/,5493004QXQOL0TPY3984,US74680E7058,GLEIF,BBG00351D2H8,BBG00351D2J6,POVDX,,,unresolved
S000006181,PUTNAM INTERNATIONAL EQUITY FUND /MA/,5493004QXQOL0TPY3984,US74680E8049,GLEIF,BBG00351D304,BBG00351D313,POVEX,,,unresolved
S000006181,PUTNAM INTERNATIONAL EQUITY FUND /MA/,5493004QXQOL0TPY3984,US74680E8874,GLEIF,BBG00GXFYBM8,BBG00GXFYBN7,POVTX,,,unresolved
S000006193,SMALL CAP GROWTH FUND,Q68CQ4I0XKGZWJ8GYU12,US0250833201,SEC-NPORT,BBG000RLCSS8,BBG001STN6Y7,ANONX,C000017048,INSTITUTIONAL CLASS,figi-ticker-join
S000006193,SMALL CAP GROWTH FUND,Q68CQ4I0XKGZWJ8GYU12,US0250833383,SEC-NPORT,BBG000DVJ782,BBG001SGKRK7,ANOIX,C000017049,INVESTOR CLASS,figi-ticker-join
S000006193,SMALL CAP GROWTH FUND,Q68CQ4I0XKGZWJ8GYU12,US02508H2537,SEC-NPORT,BBG00NPL8X31,BBG00NPL8X40,ANOHX,,,unresolved
S000006194,SELECT FUND,YBV2RHBLCMLT5C6UGK81,US0250835024,SEC-NPORT,BBG000BBR994,BBG001S64K77,TWCIX,C000017053,INVESTOR CLASS,figi-ticker-join
S000006194,SELECT FUND,YBV2RHBLCMLT5C6UGK81,US02508H1885,SEC-NPORT,BBG01JPCT831,BBG01JPH2QP5,ASLDX,,,unresolved
S000006203,SUSTAINABLE EQUITY FUND,90UIHXL6GP381WUEP655,US02508H2461,SEC-NPORT,BBG00NPL8X59,BBG00NPL8X68,AFEGX,,,unresolved
S000006203,SUSTAINABLE EQUITY FUND,90UIHXL6GP381WUEP655,US02508H6009,SEC-NPORT,BBG000QYLRY6,BBG001SPB4R1,AFDIX,C000017094,INVESTOR CLASS,figi-ticker-join
S000006206,HERITAGE FUND,YRIFZJY5F41ZG438VU07,US0250837913,SEC-NPORT,BBG000BBXS13,BBG001S64LJ2,TWHIX,C000017106,INVESTOR CLASS,figi-ticker-join
S000006206,HERITAGE FUND,YRIFZJY5F41ZG438VU07,US02508H1968,SEC-NPORT,BBG015LH9CN5,BBG015LH9CP3,ACILX,,,unresolved
S000006213,Hotchkis & Wiley Large Cap Value Fund,549300HNN8YC6W6I7M17,US44134R1077,GLEIF,BBG000BZGRY5,BBG001SK8H33,HWLAX,C000017127,Class A,figi-ticker-join
S000006214,Hotchkis & Wiley Mid-Cap Value Fund,549300PGCC6GLQ6KJM85,US44134R2067,GLEIF,BBG000D0GW42,BBG001SFXQQ1,HWMAX,C000017131,Class A,figi-ticker-join
S000006215,Hotchkis & Wiley Small Cap Value Fund,549300C1B9DFFEPN4U41,US44134R3057,GLEIF,BBG000MGLQ35,BBG001SFXKC9,HWSAX,C000017135,Class A,figi-ticker-join
S000006224,Ivy Funds VIP Asset Strategy,LR584WSYBGBM65CJ2268,US46600H1095,GLEIF,BBG01G0CG2K2,BBG01G0CG2M0,IVYAST2,C000017158,SAME,unique-pairing
S000006251,PUTNAM MONEY MARKET FUND,549300CD7M5BMG8O8D37,US7469231010,GLEIF,BBG000BBNX95,BBG001S618Z6,PDDXX,C000017192,Class A Shares,figi-ticker-join
S000006251,PUTNAM MONEY MARKET FUND,549300CD7M5BMG8O8D37,US7469233099,GLEIF,BBG000BYLDF4,BBG001SJH7S1,PFCXX,C000017194,Class C Shares,figi-ticker-join
S000006251,PUTNAM MONEY MARKET FUND,549300CD7M5BMG8O8D37,US7469234089,GLEIF,,,,,,unresolved
S000006251,PUTNAM MONEY MARKET FUND,549300CD7M5BMG8O8D37,US7469235078,GLEIF,,,,,,unresolved
S000006251,PUTNAM MONEY MARKET FUND,549300CD7M5BMG8O8D37,US7469236068,GLEIF,BBG000C0Q7V7,BBG001SLW7W4,PURXX,C000017196,Class R Shares,figi-ticker-join
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660011044,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660012034,GLEIF,BBG000RJPL04,BBG001ST11T8,IYGIX,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660013024,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660014014,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660015003,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660016092,GLEIF,BBG000RJPN28,BBG001ST1216,IYMIX,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660016662,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660016746,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660016829,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660016902,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660017082,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660017165,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660017249,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660017322,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660017736,GLEIF,,,,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660018072,GLEIF,BBG000HGYV27,BBG001ST1FZ0,ISTIX,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660018643,GLEIF,BBG000QDVQ64,BBG001ST0LD2,IVAEX,,,unresolved
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660018726,GLEIF,BBG000C4T1Y6,BBG001ST1GP9,IYSIX,C000045543,Class I,figi-ticker-join
S000006286,Ivy Small Cap Growth Fund,E84UK33D68IU4QQ6WU59,US4660018809,GLEIF,,,,,,unresolved
S000006288,Ivy Core Equity Fund,W3XFT5PC8KN6APIOIR50,US4660001060,GLEIF,BBG000BVWW66,BBG001SGGQG9,WCEAX,C000017277,Class A,figi-ticker-join
S000006289,Ivy High Income Fund,8Z7EZWQ148SYLG6G1226,US3206001097,GLEIF,,,,,,unresolved
S000006295,PUTNAM MULTI-CAP GROWTH FUND,DDMFQBZJICNCDITG4018,US74684E1073,GLEIF,,,,,,unresolved
S000006325,TCW Select Equities Fund,549300RGHXB227I79431,US87234N3026,SEC-NPORT,BBG000BY2027,BBG001SB4VQ1,TGCEX,C000017399,I Class,figi-ticker-join
S000006325,TCW Select Equities Fund,549300RGHXB227I79431,US87234N3513,SEC-NPORT,BBG000CMZLL9,BBG001SGFT83,TGINX,,,unresolved
S000006330,TCW Total Return Bond Fund,549300Y1Y22MX8MB2328,US87234N8801,SEC-NPORT,BBG000BY2170,BBG001SB4VT8,TGLMX,C000017410,I Class,figi-ticker-join
S000006332,TCW Relative Value Mid Cap Fund,549300HXP70OHMZG8D64,US87234N7993,SEC-NPORT,BBG000BGSPQ7,BBG001S7F932,TGVOX,C000017415,I Class,figi-ticker-join
S000006335,TCW Relative Value Large Cap Fund,549300VU707TWDZLN610,US87234N3851,SEC-NPORT,BBG000GYR0Y0,BBG001SHH411,TGDIX,C000017421,I Class,figi-ticker-join
S000006338,TCW Emerging Markets Income Fund,549300TJW8MTVSLYJW58,US87234N7654,SEC-NPORT,BBG000BRK3S8,BBG001S9SCM6,TGEIX,C000017426,I Class,figi-ticker-join
S000006392,SPDR(R) EURO STOXX 50(R) ETF,549300FS6B2JRJXYB418,US78463X2027,SEC-NPORT,BBG000PG8230,BBG001SLBK12,FEZ,C000017550,SPDR(R) EURO STOXX 50(R) ETF,figi-ticker-join
S000006408,The Consumer Discretionary Select Sector SPDR Fund,549300CD2I087Y919K79,US81369Y4070,GLEIF,BBG000BJ1MF9,BBG001S7T1Q9,XLY,C000017594,The Consumer Discretionary Select Sector SPDR Fund,unique-pairing
S000006409,The Consumer Staples Select Sector SPDR Fund,549300Z52QUV3UXHLA68,US81369Y3080,GLEIF,BBG000BJ10N8,BBG001S7T107,XLP,C000017595,The Consumer Staples Select Sector SPDR Fund,unique-pairing
S000006410,The Energy Select Sector SPDR Fund,54930064FLK0RD4TRU75,US81369Y5069,GLEIF,BBG000BJ20S2,BBG001S7T1S7,XLE,C000017596,The Energy Select Sector SPDR Fund,unique-pairing
S000006411,The Financial Select Sector SPDR Fund,549300Y12KQ6ZG08NY28,US81369Y6059,GLEIF,BBG000BJ29X7,BBG001S7T223,XLF,C000017597,The Financial Select Sector SPDR Fund,unique-pairing
S000006412,The Health Care Select Sector SPDR Fund,549300EJNY3KKJHPOY44,US81369Y2090,GLEIF,BBG000BHVSG6,BBG001S7SCQ6,XLV,C000017598,The Health Care Select Sector SPDR Fund,unique-pairing
S000006413,The Industrial Select Sector SPDR Fund,549300HQI51T8KP6U325,US81369Y7040,SEC-NPORT,BBG000BJ2RF7,BBG001S7T232,XLI,C000017599,The Industrial Select Sector SPDR Fund,figi-ticker-join
S000006414,The Materials Select Sector SPDR Fund,549300N81BAQ1XPGBT65,US81369Y1001,GLEIF,BBG000BHNNF7,BBG001S7R733,XLB,C000017600,The Materials Select Sector SPDR Fund,unique-pairing
S000006415,The Technology Select Sector SPDR Fund,549300BR5T0JNM2MW070,US81369Y8030,SEC-NPORT,BBG000BJ7007,BBG001S7TCZ5,XLK,C000017601,The Technology Select Sector SPDR Fund,figi-ticker-join
S000006416,The Utilities Select Sector SPDR Fund,549300ERQDM80PRYUH21,US81369Y8865,SEC-NPORT,BBG000BJ7G75,BBG001S7TD56,XLU,C000017602,The Utilities Select Sector SPDR Fund,figi-ticker-join
S000006418,SIT INTERNATIONAL EQUITY FUND,2KJ48EJJQTGC3CGNNK08,US78411R1095,GLEIF,BBG000BF7K74,BBG001S6MGV9,SEITX,C000017607,SIT INTERNATIONAL EQUITY FUND - CLASS A,figi-ticker-join
S000006498,Artisan Small Cap Fund,549300QY9C2JZ6CCJQ17,US04314H6264,SEC-NPORT,BBG008H45410,BBG008H45401,ARTYX,,,unresolved
S000006498,Artisan Small Cap Fund,549300QY9C2JZ6CCJQ17,US04314H7254,SEC-NPORT,BBG005WW78Q9,BBG005WW78R8,ARTFX,,,unresolved
S000006498,Artisan Small Cap Fund,549300QY9C2JZ6CCJQ17,US04314H8815,SEC-NPORT,BBG000P8N8B9,BBG001SL6DN0,ARTKX,,,unresolved
S000006500,Frontier Mid Cap Growth Portfolio,5493005OO6UF3KP3I577,US10923P7353,GLEIF,,,,,,unresolved
S000006500,Frontier Mid Cap Growth Portfolio,5493005OO6UF3KP3I577,US10923P7437,GLEIF,,,,,,unresolved
S000006500,Frontier Mid Cap Growth Portfolio,5493005OO6UF3KP3I577,US10923P7502,GLEIF,,,,,,unresolved
S000006500,Frontier Mid Cap Growth Portfolio,5493005OO6UF3KP3I577,US10923P7684,GLEIF,,,,,,unresolved
S000006501,Met/Wellington Core Equity Opportunities Portfolio,549300RMBDUQCGNCEW28,US10923R7807,GLEIF,,,,,,unresolved
S000006501,Met/Wellington Core Equity Opportunities Portfolio,549300RMBDUQCGNCEW28,US10923R7989,GLEIF,,,,,,unresolved
S000006501,Met/Wellington Core Equity Opportunities Portfolio,549300RMBDUQCGNCEW28,US10923R8144,GLEIF,,,,,,unresolved
S000006502,Baillie Gifford International Stock Portfolio,549300EXGFFCPABDPG67,US10923P1075,GLEIF,,,,,,unresolved
S000006502,Baillie Gifford International Stock Portfolio,549300EXGFFCPABDPG67,US10923P2065,GLEIF,,,,,,unresolved
S000006502,Baillie Gifford International Stock Portfolio,549300EXGFFCPABDPG67,US10923P3055,GLEIF,,,,,,unresolved
S000006505,Loomis Sayles Small Cap Growth Portfolio,549300Y2C11SQV0UMQ36,US10923P6363,GLEIF,,,,,,unresolved
S000006505,Loomis Sayles Small Cap Growth Portfolio,549300Y2C11SQV0UMQ36,US10923P6447,GLEIF,,,,,,unresolved
S000006505,Loomis Sayles Small Cap Growth Portfolio,549300Y2C11SQV0UMQ36,US10923P6512,GLEIF,,,,,,unresolved
S000006506,Met/Artisan Mid Cap Value Portfolio,549300CV1PQXITIUR832,US10923P5944,GLEIF,,,,,,unresolved
S000006506,Met/Artisan Mid Cap Value Portfolio,549300CV1PQXITIUR832,US10923P6108,GLEIF,,,,,,unresolved
S000006506,Met/Artisan Mid Cap Value Portfolio,549300CV1PQXITIUR832,US10923P6280,GLEIF,,,,,,unresolved
S000006507,MFS Value Portfolio,549300CWENUJR9J33L67,US10923P2974,GLEIF,,,,,,unresolved
S000006507,MFS Value Portfolio,549300CWENUJR9J33L67,US10923P3139,GLEIF,,,,,,unresolved
S000006507,MFS Value Portfolio,549300CWENUJR9J33L67,US10923P3212,GLEIF,,,,,,unresolved
S000006507,MFS Value Portfolio,549300CWENUJR9J33L67,US10923P3394,GLEIF,,,,,,unresolved
S000006508,Jennison Growth Portfolio,549300N8ZTY0RIVN0V71,US10923P6934,GLEIF,,,,,,unresolved
S000006508,Jennison Growth Portfolio,549300N8ZTY0RIVN0V71,US10923P7197,GLEIF,,,,,,unresolved
S000006508,Jennison Growth Portfolio,549300N8ZTY0RIVN0V71,US10923P7270,GLEIF,,,,,,unresolved
S000006509,Barclays Aggregate Bond Index Portfolio,549300NRL8B3H8T0W741,US10923P4046,GLEIF,,,,,,unresolved
S000006509,Barclays Aggregate Bond Index Portfolio,549300NRL8B3H8T0W741,US10923P5035,GLEIF,,,,,,unresolved
S000006509,Barclays Aggregate Bond Index Portfolio,549300NRL8B3H8T0W741,US10923P6025,GLEIF,,,,,,unresolved
S000006509,Barclays Aggregate Bond Index Portfolio,549300NRL8B3H8T0W741,US10923P7015,GLEIF,,,,,,unresolved
S000006510,Loomis Sayles Small Cap Core Portfolio,549300WOFRTKHYY5PI50,US10923P6694,GLEIF,,,,,,unresolved
S000006510,Loomis Sayles Small Cap Core Portfolio,549300WOFRTKHYY5PI50,US10923P6777,GLEIF,,,,,,unresolved
S000006510,Loomis Sayles Small Cap Core Portfolio,549300WOFRTKHYY5PI50,US10923P6850,GLEIF,,,,,,unresolved
S000006511,BlackRock Bond Income Portfolio,RQ2HPSR0HMOOPNZQJY98,US10923P8005,GLEIF,,,,,,unresolved
S000006513,MetLife Asset Allocation 20 Portfolio,549300XACYLCB483JV87,US10923P5522,GLEIF,,,,,,unresolved
S000006513,MetLife Asset Allocation 20 Portfolio,549300XACYLCB483JV87,US10923P5605,GLEIF,,,,,,unresolved
S000006514,MetLife Asset Allocation 40 Portfolio,5493006I881CWSY5KC46,US10923P5373,GLEIF,,,,,,unresolved
S000006514,MetLife Asset Allocation 40 Portfolio,5493006I881CWSY5KC46,US10923P5456,GLEIF,,,,,,unresolved
S000006515,MetLife Mid Cap Stock Index Portfolio,549300J2UIY0PEHLL365,US10923P4467,GLEIF,,,,,,unresolved
S000006515,MetLife Mid Cap Stock Index Portfolio,549300J2UIY0PEHLL365,US10923P4533,GLEIF,,,,,,unresolved
S000006515,MetLife Mid Cap Stock Index Portfolio,549300J2UIY0PEHLL365,US10923P4616,GLEIF,,,,,,unresolved
S000006515,MetLife Mid Cap Stock Index Portfolio,549300J2UIY0PEHLL365,US10923P4798,GLEIF,,,,,,unresolved
S000006516,MetLife Asset Allocation 60 Portfolio,549300NAJKSUH3BJEC19,US10923P5118,GLEIF,,,,,,unresolved
S000006516,MetLife Asset Allocation 60 Portfolio,549300NAJKSUH3BJEC19,US10923P5290,GLEIF,,,,,,unresolved
S000006517,MetLife Asset Allocation 80 Portfolio,549300RBQHI0201U0L16,US10923P4871,GLEIF,,,,,,unresolved
S000006517,MetLife Asset Allocation 80 Portfolio,549300RBQHI0201U0L16,US10923P4954,GLEIF,,,,,,unresolved
S000006518,MetLife Stock Index Portfolio,549300CG70DQZXWOFG62,US10923P3881,GLEIF,,,,,,unresolved
S000006518,MetLife Stock Index Portfolio,549300CG70DQZXWOFG62,US10923P3964,GLEIF,,,,,,unresolved
S000006518,MetLife Stock Index Portfolio,549300CG70DQZXWOFG62,US10923P4129,GLEIF,,,,,,unresolved
S000006518,MetLife Stock Index Portfolio,549300CG70DQZXWOFG62,US10923P4202,GLEIF,,,,,,unresolved
S000006518,MetLife Stock Index Portfolio,549300CG70DQZXWOFG62,US10923P4384,GLEIF,,,,,,unresolved
S000006520,MFS Total Return Portfolio,549300GAG4Y8Q4D11K79,US10923P3477,GLEIF,,,,,,unresolved
S000006520,MFS Total Return Portfolio,549300GAG4Y8Q4D11K79,US10923P3543,GLEIF,,,,,,unresolved
S000006520,MFS Total Return Portfolio,549300GAG4Y8Q4D11K79,US10923P3626,GLEIF,,,,,,unresolved
S000006520,MFS Total Return Portfolio,549300GAG4Y8Q4D11K79,US10923P3709,GLEIF,,,,,,unresolved
S000006521,MSCI EAFE Index Portfolio,549300NQ7X2WD9TI7013,US10923P2552,GLEIF,,,,,,unresolved
S000006521,MSCI EAFE Index Portfolio,549300NQ7X2WD9TI7013,US10923P2636,GLEIF,,,,,,unresolved
S000006521,MSCI EAFE Index Portfolio,549300NQ7X2WD9TI7013,US10923P2719,GLEIF,,,,,,unresolved
S000006521,MSCI EAFE Index Portfolio,549300NQ7X2WD9TI7013,US10923P2891,GLEIF,,,,,,unresolved
S000006522,Met/Wellington Balanced Portfolio,NXBVDGYPUHFPZAEIGB14,US10923R8227,GLEIF,,,,,,unresolved
S000006522,Met/Wellington Balanced Portfolio,NXBVDGYPUHFPZAEIGB14,US10923R8300,GLEIF,,,,,,unresolved
S000006522,Met/Wellington Balanced Portfolio,NXBVDGYPUHFPZAEIGB14,US10923R8482,GLEIF,,,,,,unresolved
S000006525,Russell 2000 Index Portfolio,549300150CXK26R8Z865,US10923P1729,GLEIF,,,,,,unresolved
S000006525,Russell 2000 Index Portfolio,549300150CXK26R8Z865,US10923P1802,GLEIF,,,,,,unresolved
S000006525,Russell 2000 Index Portfolio,549300150CXK26R8Z865,US10923P1984,GLEIF,,,,,,unresolved
S000006525,Russell 2000 Index Portfolio,549300150CXK26R8Z865,US10923P2149,GLEIF,,,,,,unresolved
S000006526,Western Asset Management Strategic Bond Opportunities Portfolio,549300FA3RFIWG5VDH47,US10923R7070,GLEIF,,,,,,unresolved
S000006526,Western Asset Management Strategic Bond Opportunities Portfolio,549300FA3RFIWG5VDH47,US10923R8060,GLEIF,,,,,,unresolved
S000006526,Western Asset Management Strategic Bond Opportunities Portfolio,549300FA3RFIWG5VDH47,US10923R8896,GLEIF,,,,,,unresolved
S000006527,Western Asset Management U.S. Government Portfolio,549300EGJ01DADX3JK13,US10923R8557,GLEIF,,,,,,unresolved
S000006527,Western Asset Management U.S. Government Portfolio,549300EGJ01DADX3JK13,US10923R8631,GLEIF,,,,,,unresolved
S000006527,Western Asset Management U.S. Government Portfolio,549300EGJ01DADX3JK13,US10923R8714,GLEIF,,,,,,unresolved
S000006528,T.Rowe Price Large Cap Growth Portfolio,5493008USKNDLS52EC82,US10923P1497,GLEIF,,,,,,unresolved
S000006528,T.Rowe Price Large Cap Growth Portfolio,5493008USKNDLS52EC82,US10923P1562,GLEIF,,,,,,unresolved
S000006528,T.Rowe Price Large Cap Growth Portfolio,5493008USKNDLS52EC82,US10923P1646,GLEIF,,,,,,unresolved
S000006529,T.Rowe Price Small Cap Growth Portfolio,5493001UT31CDHICVF53,US10923R1032,GLEIF,,,,,,unresolved
S000006529,T.Rowe Price Small Cap Growth Portfolio,5493001UT31CDHICVF53,US10923R2022,GLEIF,,,,,,unresolved
S000006529,T.Rowe Price Small Cap Growth Portfolio,5493001UT31CDHICVF53,US10923R3012,GLEIF,,,,,,unresolved
S000006529,T.Rowe Price Small Cap Growth Portfolio,5493001UT31CDHICVF53,US10923R4002,GLEIF,,,,,,unresolved
S000006533,BlackRock Capital Appreciation Portfolio,549300YBSHKU56M30Y77,US10923P8674,SEC-NPORT,,,,,,unresolved
S000006534,BlackRock Ultra-Short Term Bond Portfolio,549300R0KOSFOUV70B78,US10923P7767,GLEIF,,,,,,unresolved
S000006534,BlackRock Ultra-Short Term Bond Portfolio,549300R0KOSFOUV70B78,US10923P7841,GLEIF,,,,,,unresolved
S000006534,BlackRock Ultra-Short Term Bond Portfolio,549300R0KOSFOUV70B78,US10923P7924,GLEIF,,,,,,unresolved
S000006535,Neuberger Berman Genesis Portfolio,549300P60W9GNQRTUW28,US10923P2222,GLEIF,,,,,,unresolved
S000006535,Neuberger Berman Genesis Portfolio,549300P60W9GNQRTUW28,US10923P2305,GLEIF,,,,,,unresolved
S000006535,Neuberger Berman Genesis Portfolio,549300P60W9GNQRTUW28,US10923P2487,GLEIF,,,,,,unresolved
S000006538,WHITE OAK SELECT GROWTH FUND,549300KQ8CF1SBQ7TP82,US6710811075,GLEIF,BBG000BLK6T3,BBG001S99R08,WOGSX,C000017873,WHITE OAK SELECT GROWTH FUND,unique-pairing
S000006539,PIN OAK EQUITY FUND,549300T2HQ5J5US3GD96,US6710812065,GLEIF,BBG000BH4FJ1,BBG001S67FQ4,POGSX,C000017874,PIN OAK EQUITY FUND,unique-pairing
S000006551,Laudus International MarketMasters Fund,5493000Y9R7KH3YK4711,US8085096407,SEC-NPORT,BBG000PL3902,BBG001SKSSH2,SWMIX,C000017890,Select Shares,figi-ticker-join
S000006570,PUTNAM U S GOVERNMENT INCOME TRUST,V36NQTUWG8SKLKSHZZ27,US7468851024,GLEIF,BBG000BBYB28,BBG001S64N99,PGSIX,C000017922,Class A Shares,figi-ticker-join
S000006570,PUTNAM U S GOVERNMENT INCOME TRUST,V36NQTUWG8SKLKSHZZ27,US7468853004,GLEIF,BBG000BTRLD3,BBG001SFFHP2,PGVCX,C000017924,Class C Shares,figi-ticker-join
S000006570,PUTNAM U S GOVERNMENT INCOME TRUST,V36NQTUWG8SKLKSHZZ27,US7468854093,GLEIF,BBG000BRFKB4,BBG001SC5Q25,PUSYX,C000017927,Class Y Shares,figi-ticker-join
S000006570,PUTNAM U S GOVERNMENT INCOME TRUST,V36NQTUWG8SKLKSHZZ27,US7468855082,GLEIF,,,,,,unresolved
S000006570,PUTNAM U S GOVERNMENT INCOME TRUST,V36NQTUWG8SKLKSHZZ27,US7468856072,GLEIF,BBG000C0Q8X3,BBG001SLW825,PGVRX,C000017926,Class R Shares,figi-ticker-join
S000006570,PUTNAM U S GOVERNMENT INCOME TRUST,V36NQTUWG8SKLKSHZZ27,US7468857062,GLEIF,BBG00GXFY8Y2,BBG00GXFY8Z1,PSUTX,,,unresolved
S000006570,PUTNAM U S GOVERNMENT INCOME TRUST,V36NQTUWG8SKLKSHZZ27,US7468858052,GLEIF,BBG00KVYSBX5,BBG00KVYSBY4,POLYX,,,unresolved
S000006579,DIVERSIFIED BOND FUND,W0XXXFJP1KT9YQTPLU26,US0249324023,SEC-NPORT,BBG000C9BD78,BBG001SF6T30,ADFIX,C000017955,INVESTOR CLASS,figi-ticker-join
S000006579,DIVERSIFIED BOND FUND,W0XXXFJP1KT9YQTPLU26,US0249326002,SEC-NPORT,BBG000BWFYJ5,BBG001SB0W83,ACBPX,C000017957,INSTITUTIONAL CLASS,figi-ticker-join
S000006581,SHORT DURATION INFLATION PROTECTION BOND FUND,32BUGDDLPB55T5COV394,US0249327745,SEC-NPORT,BBG000BYJJ64,BBG001SJS077,APOIX,C000017969,INVESTOR CLASS,figi-ticker-join
S000006582,U.S. GOVERNMENT MONEY MARKET FUND,549300BXGFA3RR423124,US0249327091,SEC-NPORT,BBG000BKS118,BBG001S7GJ84,TCRXX,C000017975,INVESTOR CLASS,figi-ticker-join
S000006602,EMERGING MARKETS FUND,OJSP27GKQDID6RYXOW18,US0250868850,SEC-NPORT,BBG000BGHWF6,BBG001S79MM9,TWMIX,C000018021,INVESTOR CLASS,figi-ticker-join
S000006602,EMERGING MARKETS FUND,OJSP27GKQDID6RYXOW18,US02509A7292,SEC-NPORT,BBG01637J5P7,BBG01637J5Q6,ACADX,,,unresolved
S000006605,INTERNATIONAL GROWTH FUND,E3GA74QRD5B5ZB3R9U69,US0250861095,SEC-NPORT,BBG000BFV785,BBG001S6SR30,TWIEX,C000018035,INVESTOR CLASS,figi-ticker-join
S000006605,INTERNATIONAL GROWTH FUND,E3GA74QRD5B5ZB3R9U69,US02509A7375,SEC-NPORT,BBG01637J434,BBG01637J443,ACAEX,,,unresolved
S000006610,INTERNATIONAL VALUE FUND,RNIC2PFJLR0FKTMMJ489,US0250865880,SEC-NPORT,BBG000NKYFD4,BBG001SQNGZ0,ACEVX,C000018052,INVESTOR CLASS,figi-ticker-join
S000006610,INTERNATIONAL VALUE FUND,RNIC2PFJLR0FKTMMJ489,US02509A7458,SEC-NPORT,BBG01637J8V4,BBG01637J8W3,ACAFX,,,unresolved
S000006698,Loomis Sayles Global Equity and Income Fund,549300FX8N6EEUB2RZ68,US5434878709,SEC-NPORT,BBG000C55W44,BBG001SLJQF6,LSWWX,C000018226,Class Y,figi-ticker-join
S000006701,Loomis Sayles Investment Grade Bond Fund,LXBMZ6T88WCKRZUWOE84,US5434871365,SEC-NPORT,BBG000DJ0HX9,BBG001SLJPQ6,LSIIX,C000018238,Class Y,figi-ticker-join
S000006735,Penn Series International Equity Fund,1M74GDLH06HJWJRYBR07,US7075992054,GLEIF,,,,C000018298,International Equity Fund,unique-pairing
S000006755,FRANKLIN GROWTH FUND,549300HNBBCTK2YQED48,US3534966490,SEC-NPORT,BBG004QJ77F2,BBG004QJ77J8,FIFRX,C000128786,Class R6,figi-ticker-join
S000006757,FRANKLIN U.S. GOVERNMENT SECURITIES FUND,54930004V2YVWZM45R57,US3534966235,SEC-NPORT,BBG004QJ7F73,BBG004QJ7F82,FGORX,C000128788,Class R6,figi-ticker-join
S000006760,FRANKLIN FEDERAL TAX-FREE INCOME FUND,549300KM3Z73TQ4XVL24,US3535191015,GLEIF,BBG000BBXWP8,BBG001S64M55,FKTIX,C000018346,CLASS A,figi-ticker-join
S000006760,FRANKLIN FEDERAL TAX-FREE INCOME FUND,549300KM3Z73TQ4XVL24,US3535192005,GLEIF,BBG000BNQ8R1,BBG001S8QHJ3,FRFTX,C000018348,CLASS C,figi-ticker-join
S000006760,FRANKLIN FEDERAL TAX-FREE INCOME FUND,549300KM3Z73TQ4XVL24,US3535193094,GLEIF,,,,,,unresolved
S000006760,FRANKLIN FEDERAL TAX-FREE INCOME FUND,549300KM3Z73TQ4XVL24,US3535194084,GLEIF,BBG000BZSVJ0,BBG001SKML01,FAFTX,C000018349,ADVISOR CLASS,figi-ticker-join
S000006760,FRANKLIN FEDERAL TAX-FREE INCOME FUND,549300KM3Z73TQ4XVL24,US3535195073,GLEIF,,,,,,unresolved
